Seconds, instMass, instFuel, Acceleration, Acceleration X, Acceleration Y, Total Speed, Speed X, Speed Y, Height, Delta X, Gravitational Acceleration
27, 1920000.0, 1780000.0, 8.207194306641735,2.317626025049163, 7.873159975193399,190.31556792372015 , 49.84229631558096, 183.6729726773048, 2266.5011675013593, 607.4568546180645, 9.819121477523627
28, 1910000.0, 1770000.0, 8.295036945614987,2.3516341120070927, 7.95471274983341,198.5209773114897 , 52.159922340630125, 191.54613265249822, 2450.174140178664, 658.45796394617, 9.818555541901807
29, 1900000.0, 1760000.0, 8.383729667097372,2.3861839768002753, 8.036980101992928,206.81416078966663 , 54.511556452637215, 199.50084540233163, 2641.720272831162, 711.7937033428037, 9.81796539951084
30, 1890000.0, 1750000.0, 8.473317248158235,2.4212896041652834, 8.120003807923798,215.1959615816224 , 56.89774042943749, 207.53782550432456, 2841.221118233494, 767.4983517838411, 9.81735080568087
31, 1880000.0, 1740000.0, 8.563846794088276,2.4569656182977586, 8.203827878686798,223.6672677612849 , 59.31903003360277, 215.65782931224837, 3048.7589437378188, 825.6067370153613, 9.816711513907107
32, 1870000.0, 1730000.0, 8.65536769099788,2.493227296408366, 8.288498507861009,232.22901455041188 , 61.77599565190053, 223.86165719093518, 3264.416773050067, 886.154249858113, 9.81604727573153
33, 1860000.0, 1720000.0, 8.74793155778984,2.530090658962077, 8.374063995289756,240.88218657541856 , 64.2692229483089, 232.1501556987962, 3488.2784302410023, 949.1768591582177, 9.815357840617985
34, 1850000.0, 1710000.0, 8.841592142698214,2.5675722879841167, 8.46057469465277,249.62782007991711 , 66.79931360727097, 240.52421969408596, 3720.4285859397987, 1014.7111274360076, 9.814642955820899
35, 1840000.0, 1700000.0, 8.936405304601454,2.605689773489653, 8.548082859474423,258.4670050424383 , 69.3668858952551, 248.98479438873872, 3960.9528056338845, 1082.7942271872707, 9.813902366247811
36, 1830000.0, 1690000.0, 9.03242881273627,2.6444610834089897, 8.6366426252036,267.4008872687905 , 71.97257566874475, 257.53287724821314, 4209.937600022623, 1153.4639579692707, 9.813135814315922
37, 1820000.0, 1680000.0, 9.12972229272044,2.683904958870948, 8.726309833712328,276.4306703014654 , 74.61703675215374, 266.16951987341673, 4467.470477270836, 1226.7587641797202, 9.812343039803185
38, 1810000.0, 1670000.0, 9.228347125890437,2.724041101676233, 8.817141869807292,285.55761726800796 , 77.30094171102469, 274.89582970712905, 4733.639997144253, 1302.7177534113096, 9.81152377969398
39, 1800000.0, 1660000.0, 9.328366225094246,2.7648896589260104, 8.909197584712278,294.78305262546655 , 80.02498281270093, 283.71297157693635, 5008.535826851383, 1381.3807156731725, 9.810677768019925
40, 1790000.0, 1650000.0, 9.429843943003355,2.8064716502429294, 9.002537068281352,304.1083636941555 , 82.78987247162694, 292.6221691616486, 5292.248798428319, 1462.7881433153366, 9.809804735696405
41, 1780000.0, 1640000.0, 9.532845857087404,2.848808694842542, 9.09722150742621,313.53500208959304 , 85.59634412186986, 301.62470622993, 5584.870967589967, 1546.981251612085, 9.808904410354987
42, 1770000.0, 1630000.0, 9.637438609391497,2.891923183090206, 9.193312963937174,323.06448494625715 , 88.44515281671241, 310.72192773735617, 5886.495673819897, 1634.002000081376, 9.807976516172582
43, 1760000.0, 1620000.0, 9.743689712369852,2.935838322164862, 9.290874154623465,332.69839597623576 , 91.33707599980261, 319.9152407012933, 6197.217601557253, 1723.8931144896335, 9.807020773697639
44, 1750000.0, 1610000.0, 9.85166724592069,2.9805775696431165, 9.38996831068598,342.43838633144514 , 94.27291432196746, 329.2061148559168, 6517.132842258547, 1816.6981096505185, 9.80603689967426
45, 1740000.0, 1600000.0, 9.961439771588426,3.026165559393807, 9.490658793262059,352.286175177052 , 97.25349189161058, 338.59608316660274, 6846.3389571144635, 1912.4613127573075, 9.805024606864771
46, 1730000.0, 1590000.0, 10.073075945899284,3.0726271721154004, 9.593008979096854,362.24355015199967 , 100.27965745100438, 348.0867419598648, 7184.935040281066, 2011.227887428615, 9.80398360387134
47, 1720000.0, 1580000.0, 10.186644329430822,3.119987954777184, 9.697081924804513,372.3123674665885 , 103.35228462311979, 357.67975093896166, 7533.02178224093, 2113.043858465677, 9.802913594957777
48, 1710000.0, 1570000.0, 10.302213140541483,3.168274266374046, 9.802940057257189,382.49455179507277 , 106.47227257789697, 367.3768328637662, 7890.701533179892, 2217.956137066186, 9.8018142798719
49, 1700000.0, 1560000.0, 10.419849848399611,3.2175124569578863, 9.910645006885991,392.79209591470345 , 109.64054684427101, 377.1797729210234, 8258.07836604366, 2326.01254677727, 9.800685353669541
50, 1690000.0, 1550000.0, 10.539621047596954,3.2677299485511733, 10.020257122962986,403.2070599590777 , 112.8580593012289, 387.0904179279094, 8635.258138964682, 2437.2618498500196, 9.799526506541158
51, 1680000.0, 1540000.0, 10.661591991299188,3.318954163572015, 10.131835324808778,413.7415705101965 , 116.12578924978008, 397.1106750508724, 9022.348556892592, 2551.753774125524, 9.798337423641586
52, 1670000.0, 1530000.0, 10.785826369442535,3.3712131053699603, 10.245436675415243,424.3978192523711 , 119.4447434133521, 407.24251037568115, 9419.459231943463, 2669.5390404570903, 9.797117784924453
53, 1660000.0, 1520000.0, 10.912385945674696,3.4245350702601236, 10.361116087561085,435.17806138240434 , 122.81595651872206, 417.4879470510964, 9826.701742319145, 2790.6693904231274, 9.795867264981696
